GTA06,Population,Worked in 2010_Full-time,Worked in 2010_Part-time,Worked at home,Avg Pop Density,Avg Median Age,Family Size 2,Family Size 3,Family Size 4,Family Size 5+,Avg Median income,Avg Average income,15+_No certificate/diploma/degree,15+_HS diploma/equivalent,15+_Post HS diploma,15+_Apprentice/trades certificate,15+_College certificate/diploma,15+_University <bachelor's,15+_University bachelor's+,15+_University_Bachelor's degree,15+_University_Above bachelor's,In labour force,In labour force_Employed,In labour force_Unemployed,Not in labour force,Avg Participation rate,Avg Employment rate,Avg Unemployment rate,Mode to work_Drove car/truck/van,Mode to work_Rode in car/truck/van,Mode to work_Public transit,Mode to work_Walked,Mode to work_Bicycle,Mode to work_Other methods,Avg Median commuting duration
5096,3469.576824,1489.767537,465.196772,122.816235,3835.37201,39.008017,386.894631,232.630124,284.883985,107.154717,30789.41636,39407.0042,515.020445,841.581239,1489.782405,190.845083,726.547366,107.152841,465.239492,305.813737,162.038379,2056.891518,1879.183595,180.320264,792.110207,72.18869,65.990892,8.797805,1495.016565,65.363881,133.256848,36.577725,15.675671,0,20.699425
5106,2952.979599,1061.790362,274.151004,39.87895,3219.209273,46.998921,418.723907,199.395518,204.368653,69.788777,29007.35818,37100.82832,637.998607,593.278654,1076.715133,229.270259,433.700044,64.80099,353.924897,254.211359,99.715342,1400.749587,1306.026175,94.723321,917.205043,60.60011,56.499645,6.800745,1101.633469,89.728143,24.919935,0.022943,0.007667,0,20.099514
5113,6470.761208,2576.733832,626.246361,85.320302,3248.459841,43.091639,931.978656,433.023565,424.485727,161.765568,28199.05116,32791.21558,1460.654548,1867.739883,2171.027753,381.122082,1017.756139,152.629889,619.541011,398.296508,226.289172,3315.900873,3046.530455,269.438411,2178.161512,60.513834,55.554225,8.211967,2381.674002,216.743775,210.426027,119.535033,21.491579,0.35161,19.712241
5119,792.009724,336.019118,107.57904,30.746318,453.188976,43.011798,128.505787,51.60901,43.919384,18.659943,34342.56109,44130.891,87.872314,148.310244,395.307974,63.677924,182.28817,26.353785,121.890853,74.668822,47.220433,464.460711,443.596812,18.667819,167.031511,73.572565,70.273644,4.000203,365.620077,21.954212,10.984648,8.778583,0.000279,0,20.799397
4054,2439.230017,1073.407005,288.255264,74.603913,1237.906469,48.94191,477.977359,139.661928,124.459027,49.84783,40270.82055,55466.05188,238.655618,482.350063,1396.40904,119.423172,407.654178,198.60724,665.763786,427.221942,238.544496,1386.589178,1307.056901,79.532278,725.864036,65.496354,61.696309,5.700575,1018.732539,34.81956,99.391901,59.629361,0.002526,14.90873,20.199272
4053,1504.371328,618.746488,197.357296,55.825213,572.495088,45.975997,219.177294,92.324539,96.515627,32.313483,39148.56338,74047.97444,197.045808,353.923377,687.834584,79.248184,304.405256,66.745581,239.535954,165.954195,73.568573,852.605618,807.526972,45.068739,386.187669,68.804487,65.20345,5.299747,649.898238,42.993982,34.774385,13.245613,4.244845,0.128956,20.687459
4051,2800.065039,1026.979924,287.777098,110.37365,1773.374108,52.6251,505.31409,156.573155,119.27175,43.084041,40190.31843,56500.3005,302.064946,669.13149,1399.195086,228.958823,483.628298,97.420653,589.167855,335.82511,255.925593,1381.213976,1292.73703,88.427621,989.108184,58.259317,54.596444,6.393797,982.99431,49.010742,91.383667,42.950597,0.44509,12.974348,20.211266
4055,2791.014268,1234.439369,364.706884,117.620916,2649.068924,37.373873,408.770273,197.758077,151.856693,51.582718,32647.97645,43605.10187,392.136623,670.560075,1248.119154,146.791135,573.952035,61.841324,468.270942,293.504911,171.987105,1707.114865,1595.611955,111.444821,603.634718,73.871875,69.017519,6.562575,1080.463894,88.995481,145.537021,120.12702,8.406714,22.788732,16.057291
4056,3948.832642,1403.753253,447.303252,135.217451,3579.904307,48.392821,705.06404,207.19358,129.107601,34.892381,32451.20228,40701.51315,492.946438,822.149439,2070.015706,274.741579,839.749679,157.730988,798.94103,457.145094,337.805901,1945.908168,1849.930652,95.970277,1439.210654,57.866512,54.959403,4.818988,1290.670762,103.924124,126.795908,153.369135,3.442712,23.392885,19.028661
4057,5383.645357,2072.716961,612.444218,193.897098,2580.940216,46.652948,914.491058,311.1286,243.024531,84.706858,37819.6947,46567.81218,558.457608,1258.830283,2728.577451,240.883359,1135.181985,181.941308,1165.761164,723.489232,445.12858,2792.449041,2630.801169,156.739521,1748.707606,63.282308,59.497448,5.710858,1865.143767,153.947622,190.273701,166.389078,0.394861,24.970208,20.370947
4058,1583.339401,677.973022,201.128321,59.126909,1358.35541,40.051576,235.133556,97.634025,101.456365,43.254854,34935.76617,48149.42714,171.750119,387.080422,741.30857,78.178219,302.993922,66.959589,292.3742,192.875188,97.82317,920.510783,862.966839,56.724994,378.679926,70.656004,65.694503,7.068397,632.286054,53.498592,62.30805,36.621356,9.211609,5.610636,20.200747
4079,12620.34655,5576.01128,1068.013224,559.975422,3086.435295,34.004591,1007.927542,859.0903,1281.183234,387.374874,50348.85084,57509.0605,789.566192,1733.995422,6206.646067,392.055548,1941.604608,496.957085,3371.134196,2254.587348,1121.452846,6892.201328,6589.29047,302.910858,1847.878148,78.944043,75.394807,4.499451,4856.579681,203.584469,715.763628,59.745305,39.908268,59.862402,30.094147
4080,11242.36494,4598.155299,1226.09428,412.231327,2727.079091,39.976583,1441.565157,671.604113,947.510522,340.612876,45399.06924,67513.07045,796.626677,2201.162078,5872.696191,365.902326,1769.049462,455.8425,3266.919902,1965.388049,1301.571,6104.741492,5719.539455,400.11525,2750.893678,69.928491,65.63285,6.390277,4405.241926,379.625964,371.670441,35.46458,0.002302,39.748301,23.765272
4081,2368.653415,1137.927293,207.855742,58.310347,860.311009,38.041495,342.937254,137.916113,133.101013,36.76858,42668.42993,48859.16185,196.799589,460.289859,1171.797671,88.385906,410.317638,84.454669,590.313909,400.325263,189.968443,1392.525886,1306.316037,86.189513,433.140536,76.212972,71.517538,6.198291,1033.043049,55.048175,104.874536,43.228369,0.129328,0.257398,24.927202
4078,3555.151919,1709.6081,311.067051,87.100273,850.802102,37.305008,515.118172,206.549141,199.087243,54.749702,42772.93471,48902.11375,293.647501,689.319519,1759.384708,131.892872,614.665803,126.91495,888.399633,602.221125,286.178432,2090.35461,1960.952508,129.402025,647.020524,76.299845,71.599876,6.199959,1552.828145,82.121694,156.780126,64.701234,0.00068,0.001325,24.999959
4069,3756.925092,1655.598267,386.046752,123.24162,1569.346296,40.957182,522.967401,246.317644,259.952313,87.546446,35882.31765,46392.81822,432.280794,826.742659,1817.675042,202.572235,722.543163,123.208759,774.813555,544.861832,227.220371,2145.645678,2011.578078,131.325245,936.526507,69.677038,65.280672,6.096374,1412.155431,123.164283,224.445105,92.986911,10.969486,27.357613,20.501612
4084,12770.55225,5925.943372,1661.163133,460.35343,3309.005761,38.999359,1393.649575,822.828085,1092.372712,386.952165,41130.62268,51659.85844,1242.355673,2662.058539,6708.180342,573.955489,2543.748732,467.103454,3126.570048,2030.893573,1087.467101,7871.999431,7379.921415,497.127068,2743.799835,75.091403,70.087294,6.66094,5538.718919,541.124596,496.800364,185.358752,24.770082,39.922278,22.694973
4083,3811.531716,1747.786044,459.125481,124.165819,1808.235891,41.006092,505.039632,283.015595,273.662606,90.38301,37584.87176,45305.79863,442.823111,950.14707,1814.841303,175.833647,855.017026,121.006729,665.594208,455.481287,212.671798,2322.337264,2186.000737,136.375433,888.008615,71.431711,67.336791,5.745074,1669.184494,126.849462,164.889322,41.751082,17.980509,30.579288,20.502102
4085,3727.768479,1573.554423,467.011266,141.855937,2223.603378,43.072693,565.640572,248.369722,237.911399,92.134928,36028.26122,43174.416,450.225986,880.431343,1782.848065,261.0945,815.000172,106.298989,600.317397,388.920421,208.95205,2134.526338,1981.172797,156.791848,979.694377,67.673971,63.395802,6.605175,1462.650237,114.916813,133.489421,90.706444,13.419596,7.19071,20.475554
4087,2092.193513,885.090122,254.551646,66.275585,1865.096389,40.764732,331.370981,130.573311,130.578527,42.775786,33519.6795,39747.37458,259.639745,545.013681,914.712211,143.977493,438.138531,54.716767,277.876375,183.273645,90.573562,1188.576907,1089.884981,100.109591,528.181113,68.573777,63.420955,7.734424,808.235,54.659546,70.307425,58.848755,26.067379,0.026357,20.205933
4086,2479.617179,965.369491,213.698595,33.682173,1978.324929,39.287095,330.5055,188.044511,143.357263,47.97325,32720.19873,38715.4353,359.283192,544.527615,902.86327,179.344631,388.82682,73.202497,271.406278,195.340204,75.686047,1285.965118,1157.523888,128.769401,520.655186,71.139266,64.039854,9.944607,895.689325,73.286587,39.215841,84.479218,0.669217,0.007671,20.503911
4088,2707.505065,1155.031771,337.380511,118.432884,778.579608,42.80156,393.309387,166.865872,175.078994,83.895855,40177.69895,62778.33244,282.083369,599.891068,1332.867951,107.891525,485.957991,136.53404,600.962129,386.74634,212.260268,1559.965674,1490.252892,67.842302,654.830795,69.515953,66.387679,4.498455,1086.965383,99.141543,108.541572,53.479047,0.131698,13.785433,20.342291
4089,11731.21075,5155.875134,1541.429808,432.358021,3292.549644,43.011356,1489.025517,857.854839,843.592387,314.740046,37357.94779,46189.09711,1287.444904,2923.816973,5591.202892,721.59704,2464.254963,363.735466,2033.573174,1399.898673,634.796137,6968.33245,6569.327702,413.622297,2828.937049,69.539556,65.615995,5.868968,5036.208375,370.552804,408.925997,216.341246,24.546879,47.603479,21.196679
4090,2878.040064,1240.968193,361.582799,112.474861,1221.012365,41.00723,408.21362,178.529262,189.699998,91.803893,37547.18674,59202.97639,304.133272,654.095929,1396.235935,116.87292,524.595597,148.096412,604.355371,396.529342,205.583131,1678.142528,1603.962271,72.02625,676.254442,71.200282,68.07994,4.337981,1175.048198,109.888673,119.2884,61.981944,0.247843,16.006896,20.307015
4094,1694.131071,819.016937,126.012444,74.294941,125.020535,34.00826,188.784639,114.527394,134.26644,53.858076,44356.95341,58611.69501,143.372178,261.696509,873.701625,80.402081,293.555596,79.603741,420.90085,254.869561,166.78565,973.849034,929.090413,44.758621,304.166916,76.195041,72.692563,4.603304,729.656759,43.25304,61.414255,10.611319,0,4.545016,30.082242
4096,1608.820403,777.8342,119.555997,70.581251,124.877013,34,179.333996,108.752745,127.478383,51.135396,44369,58627,136.120985,248.474814,829.689813,76.342986,278.723922,75.622769,399.720353,241.992862,158.447707,924.758438,882.265643,42.492794,288.806958,76.199997,72.699997,4.6,692.848611,41.052361,58.337565,10.083036,0,4.321301,30.1
4189,438.153912,211.329321,32.996331,19.131954,128.127629,34.403999,48.986387,29.56265,34.73178,13.901837,44340.97622,58633.90524,37.0021,68.174483,226.057086,20.696448,75.809324,20.524093,109.206112,66.122593,43.266043,251.947866,240.155182,11.810968,79.083235,76.041703,72.341543,4.901862,188.474348,11.275458,15.912331,2.76804,0,1.167554,29.512567
4188,378.915291,181.954911,28.468475,16.71451,136.128327,34,41.30959,25.616558,30.68969,11.984069,45272.4757,58400.03207,31.369639,57.965629,194.699998,17.476491,65.045358,17.525337,94.790495,57.896764,37.066118,216.96596,207.018655,9.947305,66.941995,76.630538,73.113407,4.596285,161.76589,9.373945,14.330703,2.329859,0.082986,1.054688,30.1
4190,1235.288547,593.304247,108.31642,30.378964,859.45784,38.02845,178.720543,71.814131,69.426484,19.225609,42786.65308,49123.54381,101.964626,239.685794,611.531284,45.855124,213.286412,44.126254,309.108165,209.27672,99.819206,726.038486,680.943632,45.107094,225.417411,76.215123,71.495467,6.237982,539.081213,28.665398,54.43596,22.330679,0.001787,0.002042,24.939609
4082,3672.427378,1681.1897,441.032691,118.865107,1799.83029,41.040006,487.889674,272.68366,262.311006,86.658538,37494.1474,45205.99988,428.063611,916.396933,1744.954457,169.79742,822.174444,116.971989,638.536165,437.641475,203.346623,2234.047607,2102.402084,131.605932,857.843909,71.375145,67.258358,5.776051,1605.895353,121.521887,158.667577,40.627945,17.289933,29.479963,20.504213
5210,551.27737,2.028511,0.46556,0,215.019475,39.493752,76.619086,38.607392,15.290179,12.966916,23789,37544,1.795731,1.562951,1.429934,0.565323,0.764849,0,0,0,0,2.826614,2.394308,0.46556,1.995257,58.599998,49.700001,16.5,1.363426,0.46556,0.23278,0.199526,0,0,15.6
4052,2775.092348,1104.360589,340.875373,104.955392,709.122762,47.463271,432.917477,165.697536,160.459445,54.323407,39380.76007,70357.26828,343.343268,657.403208,1304.41329,170.366892,538.014732,115.211235,483.607623,313.596402,170.768042,1512.302745,1427.924333,84.391921,792.857021,66.467908,62.851296,5.549299,1133.750221,69.791444,71.291509,29.506202,5.613342,3.855818,20.608472
4050,1738.189377,638.543068,178.898774,68.854697,1765.283392,52.899696,314.881639,96.923705,73.949131,26.358102,40370.43875,56850.459,183.25422,417.18177,873.874257,142.692222,301.757419,60.74501,368.679725,209.74199,160.567814,858.661114,804.289546,54.373662,615.645536,58.202028,54.579935,6.337806,613.345477,29.692892,56.058872,26.461561,0.049686,8.17885,20.218299
4091,1469.938785,573.944947,163.562266,133.271826,167.77606,49.895511,250.384358,91.29033,83.39874,33.279885,52471.8347,78095.23892,123.512045,240.206272,828.392537,53.409347,223.27212,52.528395,501.925368,284.552314,217.369552,751.806115,712.969024,38.845074,440.312721,62.819563,59.612953,5.199979,501.75528,27.939836,38.490098,0.480025,0.07057,0.061336,20.50365
4092,1011.560942,394.504517,112.708034,92.02516,166.901677,49.920092,172.60632,62.814284,57.308562,22.850289,52496.09359,78105.54761,84.735795,165.006635,570.961152,36.619625,153.230446,36.271999,346.72774,196.28943,150.442266,517.011021,490.244553,26.766448,303.692561,62.790975,59.582178,5.205649,344.490863,19.270627,26.570938,0.27168,0.061732,0.023629,20.50244
5192,1929.796166,689.734352,269.696722,105.629079,4842.883181,40.029892,265.193891,77.255093,48.360786,14.538614,26303.83147,33458.69873,375.419779,271.060947,935.910183,110.753181,280.38709,96.144122,453.411106,245.951257,202.676233,1026.796797,954.509462,77.04563,550.834094,65.067335,60.570018,7.493856,568.281147,53.127839,120.636461,87.324337,0.276268,0.037211,20.098725
5187,1305.48117,429.233056,116.560739,66.194712,7700.661042,44.994268,143.086716,23.865567,13.250548,5.299051,18716.52339,33156.43421,293.963345,214.615172,757.580471,103.289332,188.073162,87.39466,373.532214,172.211965,203.966486,569.657636,535.192265,31.817749,699.149314,45.109426,42.307175,5.603226,272.885548,29.140119,76.871601,63.611981,0.011744,0.005865,15.603062
5200,1470.633457,523.137184,171.693897,28.202298,2326.484676,46.951581,197.396269,69.310878,51.394561,18.019205,25310.61445,34211.14581,223.421157,323.499283,732.658253,69.216365,281.765194,41.129691,340.547587,179.215691,161.323802,733.474929,684.616122,46.308197,548.661871,57.20876,53.394978,6.324772,343.660322,51.253497,102.606607,123.044145,30.715669,0.003546,20.514464
5195,904.415574,318.819968,60.855036,14.61064,5021.207469,37.00242,99.790512,36.503794,14.60438,2.435687,20381.10478,24419.42254,155.77106,201.9901,367.549463,65.710452,82.771661,41.376822,182.555378,94.925245,87.63058,413.742273,365.075174,48.66645,314.001871,56.997829,50.298787,11.798403,170.374223,7.307582,73.007225,82.738095,9.733916,7.298616,20.099207
5211,1951.922823,674.782439,203.000621,32.799955,1857.933158,41.422562,245.17323,102.50087,85.789678,35.589602,23081.97637,32015.72108,349.11837,496.62644,816.573812,85.222269,309.907142,71.168568,350.280085,179.25206,169.584884,959.697206,873.294798,85.667854,704.799743,57.72966,52.295248,9.32825,447.111454,62.532242,140.73949,152.345253,30.486092,0.024518,22.330855
5203,2229.307292,768.246485,264.009861,36.715911,2565.932329,35.58446,219.967058,112.549019,120.96578,34.864838,26064.89941,37681.75509,180.784469,387.004455,1194.494941,85.856107,267.282939,66.542762,778.142455,435.380324,339.432809,1101.911834,997.692107,100.616367,663.917261,62.397665,56.507244,9.125313,553.933639,57.012349,170.855482,126.382514,35.655383,0.173975,20.124371
5204,221.697984,72.485818,17.892069,2.752626,1379.823169,33.015488,24.35224,13.778259,13.315038,6.429023,19637,28603,50.46481,70.191963,60.557772,8.257878,22.021008,11.469275,18.809611,8.257878,10.092962,105.9761,91.754199,14.680672,75.238444,58.5,50.599998,13.9,48.629726,5.964023,16.974527,15.139443,1.376313,0,25.1
5208,1635.734097,558.775549,156.25236,46.784965,3040.288473,37.737371,214.524309,103.615259,76.530346,45.94899,24070.4743,29898.11864,445.32539,367.2888,520.163401,112.458685,205.50765,38.253643,163.943423,104.089822,59.495096,777.430254,684.022783,92.371165,553.952526,58.340894,51.236423,12.070287,397.862624,71.611467,102.532553,50.885356,13.628809,0,21.679232
5228,2451.613945,1078.99414,245.826078,77.544407,726.950298,37.999502,301.901737,156.733314,171.59135,74.243071,38394.22675,49746.46095,323.342681,470.201161,1108.678907,153.424914,486.697151,42.895866,428.959907,311.818382,115.49206,1362.769576,1293.478098,70.940943,541.102639,71.602171,67.902235,5.199769,1057.546771,57.744553,39.598245,46.196745,0,9.896912,20.701136
5230,1508.702745,663.991652,151.276386,47.718055,727.005871,38,185.795829,96.451387,105.588887,45.687499,38393,49746,198.99444,289.35416,682.266652,94.420831,299.506938,26.397222,263.972216,191.887496,71.069443,838.619426,795.97776,43.656943,333.011104,71.599998,67.900002,5.2,650.793041,35.534721,24.366666,28.427777,0,6.091667,20.700001
5231,668.923935,294.407669,67.074474,21.157919,727.099263,37.999735,82.374697,42.764733,46.820067,20.257212,38397.01377,49748.25325,88.216934,128.296973,302.514074,41.863307,132.794592,11.705906,117.050161,85.08091,31.519537,371.837293,352.931431,19.355808,147.640634,71.602411,67.902696,5.199407,288.559745,15.753927,10.804748,12.604186,0,2.700369,20.701272
5232,2953.348186,1393.643718,316.017137,103.02562,991.092223,37.331591,327.23046,193.959608,253.800722,94.433686,43602.35233,52523.29522,268.005133,604.382717,1447.193167,171.65042,592.61976,68.390731,614.531887,399.98018,216.427093,1772.978016,1693.569408,79.408424,546.603001,75.404097,72.037205,4.441748,1400.034545,59.8461,60.100681,57.689526,0.000739,5.626158,22.719077
5233,2144.304853,986.357251,228.107982,67.852947,1144.526422,39.003121,277.447692,135.638091,163.353527,64.733395,43511.57979,53231.14945,191.241182,443.837817,1109.613187,154.093756,406.91489,61.627261,486.981144,286.697283,203.360154,1254.526934,1199.032159,55.496257,490.166974,71.896758,68.696458,4.40072,1023.242921,27.77841,36.995425,30.829845,0.000961,9.244386,20.799871
5234,814.322653,358.852108,81.803074,25.778218,733.843228,38.075972,100.451701,52.042675,57.136491,24.654746,38724.03018,49994.12704,106.356461,156.535541,369.87307,51.178215,161.429775,14.526448,143.802323,103.75388,39.551659,453.334392,430.376888,23.489002,179.962177,71.607438,67.938671,5.151013,352.340403,18.92181,13.182261,15.229076,0,3.293128,20.705878
5251,507.47518,202.179656,63.885089,29.479065,108.959391,44.992008,74.30939,30.723114,31.965638,17.202338,40420.26863,50442.67711,68.784178,89.71566,252.490946,39.916439,93.400549,12.898038,105.048738,57.764006,47.284694,274.669875,260.539153,13.51713,136.320947,66.91079,63.510595,4.899743,192.355228,17.811424,13.51357,3.696021,2.454517,0.000114,21.003725
5215,1832.825854,691.411748,256.795215,35.945808,384.125509,43.79599,251.336484,115.625661,119.480376,44.004496,34666.50379,45155.18989,275.546325,343.745155,902.42839,116.318304,309.68429,64.467762,413.662435,232.6316,180.986403,984.483905,904.643258,79.803329,537.235966,64.558343,59.278336,8.191672,661.642354,87.002735,48.271716,52.389184,9.799635,5.603606,20.435651
5198,1544.573903,573.390496,207.746791,56.216288,956.105658,33.975915,169.020746,74.272435,84.41431,38.389303,28676.40313,50622.92535,110.504671,310.367019,913.541206,41.194825,125.724485,74.273078,674.898638,286.547331,385.801795,842.574733,742.709782,102.414412,484.198927,63.294621,55.795975,12.197346,397.244927,20.569095,97.310374,140.622897,23.030982,0.038121,19.104258
5196,1336.321035,494.428305,178.751223,47.416973,983.990702,34.02169,145.447959,64.407214,73.084518,32.673651,28564.20303,50083.83248,95.907844,266.760173,787.24449,36.288174,110.778053,63.177782,579.203684,248.783913,328.216567,725.851203,640.478931,87.385296,417.83879,63.261004,55.826461,12.073389,343.101398,18.500869,85.070866,119.557329,19.98455,0.026946,19.146382
5213,3027.563995,1104.89031,402.093607,55.746762,621.558415,39.648955,369.560805,175.47691,184.521351,63.38486,30488.75677,42322.97305,370.201803,556.138553,1553.298681,158.99042,444.359413,103.730005,849.995843,466.95647,381.166362,1582.072121,1442.436076,138.290647,898.390106,63.452763,57.727657,8.929146,957.203397,116.41907,138.216528,127.347526,28.938788,5.802833,20.176099
5194,3396.828533,0.190951,0.056223,0.00001,5733.362343,37.997457,415.226248,210.142408,175.071897,80.050913,21498.13705,25686.39214,0.159123,0.15168,0.207908,0.081659,0.078498,0.010609,0.037141,0.033949,0.004253,0.277932,0.221723,0.056209,0.239719,53.701409,42.802633,20.197367,0.125186,0.028641,0.038188,0.015912,0.005304,0,25.498561
5199,3349.419094,0.386272,0.109215,0.032068,5930.177483,35.001905,351.721866,163.475319,123.84508,108.959053,22055.77999,26495.42184,0.346759,0.25994,0.404193,0.09016,0.157141,0.029989,0.126281,0.085859,0.040423,0.544319,0.481694,0.0617,0.466271,50.132823,44.560494,10.795352,0.273945,0.047479,0.078446,0.040815,0.008319,0,20.840232
5190,602.200363,104.68328,29.21089,4.868965,5495.63917,36.999391,58.445706,18.268865,14.612991,14.610561,17370.65251,20946.7522,152.122589,103.453774,177.699296,38.946183,63.284943,20.69086,53.560991,41.383039,12.177952,164.319005,148.494736,15.824269,270.173764,38.004117,34.403447,9.600477,69.378666,6.08502,37.730129,29.213264,0.001055,0.000791,20.899826
5201,1674.131673,0.718491,0.18747,0.049854,2921.48585,40.970665,211.714973,85.808856,60.615105,35.518732,21914.83284,28220.7451,0.527806,0.514629,0.676936,0.132531,0.24441,0.068115,0.233381,0.134403,0.097762,1.000599,0.877746,0.122879,0.718333,58.067721,50.830193,12.533343,0.488201,0.075137,0.143597,0.098923,0.017352,0.002252,22.289436
5206,449.180768,0.040163,0.011379,0.00357,711.961106,36.000251,57.246671,34.612253,19.969603,11.981851,25210,30231,0.032465,0.02499,0.03782,0.008479,0.015061,0.002343,0.011937,0.007809,0.004128,0.055559,0.048976,0.006471,0.039605,58.299999,51.400002,11.6,0.028783,0.005355,0.00714,0.003124,0.001004,0,20.799999
5193,952.043829,335.588334,64.045487,15.37087,5021.513593,37.000288,105.041856,38.429385,15.373784,2.565146,20380.73519,24416.7893,163.96993,212.630669,386.83542,69.170225,87.106234,43.551146,192.130708,99.910145,92.220586,435.501397,384.266831,51.234543,330.496432,56.998317,50.298608,11.799763,179.324734,7.686039,76.854511,87.09921,10.246301,7.684726,20.100027
5235,1980.328423,871.491084,198.601319,62.711277,725.698904,38.021053,243.948976,126.598233,138.576856,59.962309,38415.6965,49797.55403,261.120614,379.804454,895.707119,123.885826,393.063509,34.701404,346.720358,251.961045,93.427311,1100.74649,1044.779503,57.297534,437.21697,71.585379,67.886519,5.199509,854.105148,46.651074,32.018608,37.295297,0,7.992733,20.699459
4071,1844.246696,812.868811,189.460291,60.467103,1571.196809,41.009507,256.673734,120.915648,127.631879,42.983294,35889.15047,46389.69688,212.258192,405.808189,892.229285,99.453904,354.732921,60.495563,380.23075,267.362947,111.523814,1053.36684,987.543579,64.482572,459.61144,69.691441,65.293379,6.098528,693.305811,60.451018,110.205399,45.648999,5.371004,13.436997,20.500859
4067,1681.413496,669.241191,197.882012,70.660382,1636.794688,48.994225,273.262829,106.027663,101.333218,30.644544,35953.46689,47094.08712,155.58819,400.524565,867.002311,96.591492,313.393219,63.606606,393.414595,282.67908,110.734429,911.887835,862.396781,47.136524,513.583214,64.001749,60.501317,5.20051,593.81369,54.186404,101.299362,25.946453,9.414741,9.426684,20.899591
4070,1226.310579,540.515272,125.974149,40.205021,1570.486405,41.001418,170.646184,80.407666,84.874046,28.588917,35882.01276,46390.12427,141.158066,269.815401,593.235597,66.113604,235.862647,40.204546,252.841479,177.793532,74.154608,700.439325,656.662372,42.883455,305.556577,69.698987,65.299152,6.09984,461.003004,40.203912,73.260635,30.375279,3.573991,8.934027,20.500071
4062,3455.229367,1588.30571,359.048893,115.644754,1987.918971,43.023926,517.553454,220.758631,185.894746,62.920899,31829.34087,44135.94089,461.784062,876.62886,1675.667049,180.075311,707.313377,98.984317,688.46876,486.110901,199.423512,2094.071679,1914.924842,181.994981,917.411849,69.014494,63.056967,8.817612,1341.535374,80.547533,175.229845,139.908112,23.657464,25.228011,22.246839
4061,4006.658015,1686.21515,438.094475,139.456832,3183.854538,45.332128,658.845441,245.606421,200.978838,57.157025,32769.90426,45090.08031,494.12991,998.81073,1990.705078,198.924408,747.944609,159.120851,887.252871,603.097851,284.157229,2252.794829,2111.826988,135.992914,1228.445556,64.600333,60.486303,6.103086,1543.950042,111.92485,193.849027,102.499576,0.124401,5.062518,20.500975
4060,4475.876132,1972.405394,520.438105,204.978614,4123.467303,48.372521,774.469129,187.297146,141.973952,52.731321,37430.28304,51408.4058,413.036407,1123.393032,2422.401526,172.327485,858.26784,188.81279,1204.932035,813.097148,391.760013,2583.946622,2472.334897,111.609837,1382.344245,65.364431,62.437943,4.434953,1744.680461,115.617843,166.307777,180.809365,23.233212,28.730985,20.219921
4059,5156.837498,2359.896284,541.04217,185.191379,2690.397445,44.573972,824.170678,257.808596,216.971018,77.196719,31922.54146,47677.30906,578.139467,1291.746402,2676.69666,224.413744,1124.01848,150.169831,1184.324211,820.126918,362.095674,3049.366108,2855.506984,195.956555,1504.477513,67.28932,62.543128,7.079071,1969.691289,122.67377,282.776524,201.92433,33.089426,41.364762,21.5827
4063,2661.808474,975.101102,258.776112,59.076983,2365.645488,48.862331,426.999946,138.471861,107.854578,35.984869,29546.07583,38310.29354,384.052319,741.834336,1193.253601,161.02568,517.423734,101.932693,415.412305,300.09429,117.829305,1282.859512,1228.579741,51.763968,1036.285238,55.434606,53.093473,4.048028,897.284179,69.031349,100.143342,89.95365,0.25436,0.018087,20.552321
4064,2538.571414,928.067531,246.68249,56.309303,2372.401577,48.99561,407.754619,131.925718,102.666048,34.210483,29558.18328,38315.74063,365.903395,707.798022,1138.115438,153.702898,493.120018,97.685631,396.032226,285.96798,112.497773,1221.301684,1169.856281,49.006405,990.513282,55.251971,52.936723,4.020443,854.792383,65.928532,95.280509,85.32234,0.018567,0.040778,20.499425
4066,1708.185233,640.920229,201.761232,88.251484,1864.396314,46.004941,220.731243,90.381379,134.412223,58.789332,41184.27313,81235.73202,170.102866,306.922212,924.509915,50.50214,298.452715,56.763072,518.798546,329.813621,188.988204,876.303229,819.580595,54.624792,529.430547,62.405758,58.406425,6.198509,605.086954,25.287593,65.195968,18.936689,0.013842,14.697469,20.501127
4065,2378.232122,892.846804,280.69099,122.50696,1870.700943,45.985897,307.690797,125.888337,186.709158,81.561006,41093.60505,80953.55103,237.43351,428.194326,1286.314938,70.632989,415.574714,79.043455,721.092126,458.536808,262.558028,1220.39682,1141.536594,75.927349,737.354423,62.411152,58.419817,6.18378,842.815606,35.344231,90.922328,26.621356,0.002369,20.329939,20.501829
4068,1856.68062,738.893243,218.534704,78.035469,1636.971712,48.999985,301.812559,117.072132,111.859708,33.819324,35951.61562,47087.72866,171.774239,442.35529,957.413062,106.678996,346.054092,70.250567,434.430382,312.166094,122.265248,1006.854736,952.225092,52.028239,567.2883,63.996747,60.49719,5.199556,655.649929,59.836284,111.856748,28.638727,10.40176,10.40179,20.89985
4095,406.530406,196.549753,30.210425,17.83507,124.877013,34,45.315638,27.480567,32.212321,12.921326,44369,58627,34.396207,62.786727,209.65307,19.290994,70.430328,19.109004,101.004734,61.148812,40.037913,233.675818,222.938377,10.73744,72.978195,76.199997,72.699997,4.6,175.074873,10.373459,14.741231,2.547867,0,1.091943,30.1
